31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /fbh/live/2021/53640/sfcl/202108/t20210824_553661.html HTTP/1.1" 200 5489
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /srcsite/A07/moe_953/202108/t20210813_551016.html HTTP/1.1" 200 6152
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1707582684279305453&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1707582684279305453&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1707582684279305453%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991038&signature=a9f8387dc73259e58c20c02826e0ddfe HTTP/1.1" 200 None
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:18 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1711611953710808879&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1711611953710808879&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
